input,instruction,output
"Pemenuhan hak dan perlindungan khusus anak, peningkatan kesetaraan gender dan perlindungan perempuan, serta pembangunan pemuda belum berjalan optimal. Indeks Perlindungan Anak yang mengukur pemenuhan hak dan perlindungan khusus anak baru mencapai 62,7 pada tahun 2018. Pemenuhan hak anak dalam kondisi tertentu masih memerlukan upaya yang besar. Masih ada sekitar 59,2 persen anak di dalam lapas yang belum mendapatkan akses pendidikan (Kementerian Hukum dan HAM, 2019) dan 16,4 persen anak belum memiliki akta kelahiran (Susenas, 2018). Selain itu, tindak kekerasan terhadap anak masih terjadi. Pada tahun 2018, terdapat sekitar 61,7 persen laki-laki dan 62 persen perempuan usia 13-17 tahun yang pernah mengalami kekerasan sepanjang hidupnya (SNPHAR, 2018), dan sekitar 7,05 persen anak berusia 10-17 tahun yang bekerja (Sakernas,2018). Di samping itu, sekitar 23 persen pelajar pernah terlibat perkelahian (SNKBS, 2015), 11,21 persen perempuan usia 20-24 tahun menikah sebelum usia 18 tahun (Susenas, 2018), dan meningkatnya laporan cyber crime yang melibatkan anak dari 608 kasus di tahun 2017 menjadi 679 kasus di tahun 2018 (KPAI). Sementara itu, pengasuhan anak juga belum optimal, antara lain ditandai oleh balita yang mendapatkan pengasuhan tidak layak sekitar 3,73 persen dan sekitar 4,84 persen anak tidak tinggal bersama kedua orangtuanya (Susenas, 2018). Selanjutnya, perilaku berisiko perlu ditangani sedini mungkin untuk mencegah dampak jangka panjang bagi anak. Saat ini terdapat sekitar 4,71 persen anak usia 5-17 tahun merokok (integrasi Susenas - Riskesdas, 2018) dan sekitar 1,9 persen pelajar di bawah usia 15 tahun yang menggunakan narkotika dalam satu tahun terakhir (SPPGN, 2016).",Bagaimana kondisi angka perilaku berisiko pada anak menurut data pada tahun 2018?,"Menurut integrasi data Susenas - Riskesdas tahun 2018, sekitar 4,71 persen anak usia 5-17 tahun merokok dan sekitar 1,9 persen pelajar di bawah usia 15 tahun menggunakan narkotika dalam satu tahun terakhir."
"Kesenjangan gender di berbagai bidang pembangunan masih relatif tinggi dan kelembagaan PUG belum efektif. IPG dan IDG pada tahun 2018 baru mencapai 90,99 dan 72,10, Gender Inequality Index Indonesia berada di peringkat 104 dari 162 negara yang diukur dan merupakan negara ketiga terendah di ASEAN, dan Tingkat Partisipasi Angkatan Kerja (TPAK) perempuan baru mencapai 51,89 persen dibandingkan laki-laki sebesar 83,13 persen (Sakernas, Agustus 2019). Partisipasi perempuan di lapangan kerja formal juga masih sangat rendah yaitu 34,22 persen dibandingkan laki-laki yang sudah mencapai 65,78 persen (Sakernas, Agustus 2018). Selanjutnya, pelaksanaan strategi PUG menghadapi berbagai tantangan, diantaranya penerapan kebijakan, peranti analisis, serta komitmen dan dukungan politik terhadap kesetaraan gender masih belum optimal, pemahaman mengenai konsep dan isu gender serta manfaat PUG dalam pembangunan, terutama di provinsi, kabupaten/kota, dan desa masih rendah dan belum seragam, serta kapasitas kelembagaan dalam melaksanakan PUG, terutama SDM serta penyediaan dan pemanfaatan data gender di dalam setiap tahapan pembangunan masih belum memadai.",Bagaimana kondisi kesenjangan gender di Indonesia pada tahun 2018?,"Kesenjangan gender masih menjadi masalah yang serius karena berbagai indikator menunjukkan tingkat kesenjangan yang tinggi, seperti Indeks Pembangunan Gender (IPG) dan Indeks Diskriminasi Gender (IDG) yang pada tahun 2018 baru mencapai 90,99 dan 72,10, serta Gender Inequality Index Indonesia yang berada di peringkat 104 dari 162 negara yang diukur."
"Kesenjangan gender di berbagai bidang pembangunan masih relatif tinggi dan kelembagaan PUG belum efektif. IPG dan IDG pada tahun 2018 baru mencapai 90,99 dan 72,10, Gender Inequality Index Indonesia berada di peringkat 104 dari 162 negara yang diukur dan merupakan negara ketiga terendah di ASEAN, dan Tingkat Partisipasi Angkatan Kerja (TPAK) perempuan baru mencapai 51,89 persen dibandingkan laki-laki sebesar 83,13 persen (Sakernas, Agustus 2019). Partisipasi perempuan di lapangan kerja formal juga masih sangat rendah yaitu 34,22 persen dibandingkan laki-laki yang sudah mencapai 65,78 persen (Sakernas, Agustus 2018). Selanjutnya, pelaksanaan strategi PUG menghadapi berbagai tantangan, diantaranya penerapan kebijakan, peranti analisis, serta komitmen dan dukungan politik terhadap kesetaraan gender masih belum optimal, pemahaman mengenai konsep dan isu gender serta manfaat PUG dalam pembangunan, terutama di provinsi, kabupaten/kota, dan desa masih rendah dan belum seragam, serta kapasitas kelembagaan dalam melaksanakan PUG, terutama SDM serta penyediaan dan pemanfaatan data gender di dalam setiap tahapan pembangunan masih belum memadai.",Bagaimana partisipasi perempuan di lapangan kerja pada tahun 2018,"Menurut data Sakernas Agustus 2019, Tingkat Partisipasi Angkatan Kerja (TPAK) perempuan baru mencapai 51,89 persen dibandingkan dengan laki-laki yang mencapai 83,13 persen. Menurut data Sakernas Agustus 2018, partisipasi perempuan di lapangan kerja formal masih sangat rendah, yaitu sebesar 34,22 persen dibandingkan dengan laki-laki yang mencapai 65,78 persen."
"Kesenjangan gender di berbagai bidang pembangunan masih relatif tinggi dan kelembagaan PUG belum efektif. IPG dan IDG pada tahun 2018 baru mencapai 90,99 dan 72,10, Gender Inequality Index Indonesia berada di peringkat 104 dari 162 negara yang diukur dan merupakan negara ketiga terendah di ASEAN, dan Tingkat Partisipasi Angkatan Kerja (TPAK) perempuan baru mencapai 51,89 persen dibandingkan laki-laki sebesar 83,13 persen (Sakernas, Agustus 2019). Partisipasi perempuan di lapangan kerja formal juga masih sangat rendah yaitu 34,22 persen dibandingkan laki-laki yang sudah mencapai 65,78 persen (Sakernas, Agustus 2018). Selanjutnya, pelaksanaan strategi PUG menghadapi berbagai tantangan, diantaranya penerapan kebijakan, peranti analisis, serta komitmen dan dukungan politik terhadap kesetaraan gender masih belum optimal, pemahaman mengenai konsep dan isu gender serta manfaat PUG dalam pembangunan, terutama di provinsi, kabupaten/kota, dan desa masih rendah dan belum seragam, serta kapasitas kelembagaan dalam melaksanakan PUG, terutama SDM serta penyediaan dan pemanfaatan data gender di dalam setiap tahapan pembangunan masih belum memadai.",Apa tantangan utama yang dihadapi dalam pelaksanaan strategi PUG?,"Tantangan utama yang dihadapi dalam pelaksanaan strategi PUG antara lain penerapan kebijakan, peranti analisis, komitmen dan dukungan politik terhadap kesetaraan gender yang masih belum optimal, rendahnya pemahaman mengenai konsep dan isu gender serta manfaat PUG dalam pembangunan, serta kurangnya kapasitas kelembagaan dalam melaksanakan PUG, terutama SDM dan penyediaan serta pemanfaatan data gender di setiap tahapan pembangunan."
"Kekerasan terhadap perempuan (KtP) terus meningkat dengan spektrum yang semakin beragam. Hasil Survei Pengalaman Hidup Perempuan Nasional (SPHPN) tahun 2016 menunjukkan 1 dari 3 perempuan usia 15-64 tahun pernah mengalami kekerasan fisik selama hidupnya. Jumlah KTP yang dilaporkan pada tahun 2018 meningkat 14 persen dibandingkan tahun 2019 yaitu dari 348.466 kasus menjadi 406.178 kasus. Dari jumlah tersebut, 71 persen adalah kekerasan dalam rumah tangga (KDRT) dan 28 persen adalah kekerasan di komunitas seperti perkosaan, pencabulan, dan kekerasan seksual. Di dalam KDRT, kasus inses adalah bentuk kekerasan seksual yang paling dominan dan anak perempuan paling rentan menjadi korban. Kasus inses sering tidak terungkap dan sulit dilaporkan karena pelakunya adalah orang yang terdekat dengan korban. Perempuan juga semakin rentan mengalami kekerasan pada situasi darurat dan bencana. Selain itu, kekerasan pada pekerja migran perempuan juga masih terjadi mulai dari pemberangkatan, transit, dan pemulangan (Komnas Perempuan, 2019). Jumlah kasus tindak pidana perdagangan orang (TPPO) juga masih tinggi dengan modus yang semakin kompleks. Jumlah korban TPPO pada tahun 2018 mencapai 297 orang di mana 70 persen diantaranya adalah perempuan dan anak perempuan (Bareskrim Polri, 2019). Selanjutnya, perkembangan teknologi juga membuka peluang terjadinya kasus kekerasan berbasis gender online (KBGO) yang sebagian besar korbannya adalah perempuan. Sepanjang 2017, terdapat 65 kasus KBGO dalam berbagai bentuk, antara lain pendekatan untuk memperdaya (cyber grooming), pelecehan online ( cyber harassment), peretasan (hacking), konten ilegal (illegal content), pelanggaran privasi (infringement of privacy), ancaman distribusi foto/video pribadi (malicious distribution), pencemaran nama baik (online defamation), dan rekrutmen daring (online recruitment).",Bagaimana hasil situasi kekerasan terhadap perempuan di Indonesia berdasarkan data tahun 2016?,"Hasil SPHPN tahun 2016 menunjukkan bahwa 1 dari 3 perempuan usia 15-64 tahun pernah mengalami kekerasan fisik selama hidupnya, mengindikasikan tingginya tingkat kekerasan terhadap perempuan di Indonesia."
"Kekerasan terhadap perempuan (KtP) terus meningkat dengan spektrum yang semakin beragam. Hasil Survei Pengalaman Hidup Perempuan Nasional (SPHPN) tahun 2016 menunjukkan 1 dari 3 perempuan usia 15-64 tahun pernah mengalami kekerasan fisik selama hidupnya. Jumlah KTP yang dilaporkan pada tahun 2018 meningkat 14 persen dibandingkan tahun 2019 yaitu dari 348.466 kasus menjadi 406.178 kasus. Dari jumlah tersebut, 71 persen adalah kekerasan dalam rumah tangga (KDRT) dan 28 persen adalah kekerasan di komunitas seperti perkosaan, pencabulan, dan kekerasan seksual. Di dalam KDRT, kasus inses adalah bentuk kekerasan seksual yang paling dominan dan anak perempuan paling rentan menjadi korban. Kasus inses sering tidak terungkap dan sulit dilaporkan karena pelakunya adalah orang yang terdekat dengan korban. Perempuan juga semakin rentan mengalami kekerasan pada situasi darurat dan bencana. Selain itu, kekerasan pada pekerja migran perempuan juga masih terjadi mulai dari pemberangkatan, transit, dan pemulangan (Komnas Perempuan, 2019). Jumlah kasus tindak pidana perdagangan orang (TPPO) juga masih tinggi dengan modus yang semakin kompleks. Jumlah korban TPPO pada tahun 2018 mencapai 297 orang di mana 70 persen diantaranya adalah perempuan dan anak perempuan (Bareskrim Polri, 2019). Selanjutnya, perkembangan teknologi juga membuka peluang terjadinya kasus kekerasan berbasis gender online (KBGO) yang sebagian besar korbannya adalah perempuan. Sepanjang 2017, terdapat 65 kasus KBGO dalam berbagai bentuk, antara lain pendekatan untuk memperdaya (cyber grooming), pelecehan online ( cyber harassment), peretasan (hacking), konten ilegal (illegal content), pelanggaran privasi (infringement of privacy), ancaman distribusi foto/video pribadi (malicious distribution), pencemaran nama baik (online defamation), dan rekrutmen daring (online recruitment).",Apa yang menyebabkan peningkatan jumlah laporan kasus kekerasan terhadap perempuan (KtP) pada tahun 2018?,"Penyebab peningkatan jumlah kasus KtP yang dilaporkan pada tahun 2018 adalah adanya peningkatan kesadaran untuk melaporkan kasus, serta mungkin juga meningkatnya kejadian kekerasan itu sendiri."
"Kekerasan terhadap perempuan (KtP) terus meningkat dengan spektrum yang semakin beragam. Hasil Survei Pengalaman Hidup Perempuan Nasional (SPHPN) tahun 2016 menunjukkan 1 dari 3 perempuan usia 15-64 tahun pernah mengalami kekerasan fisik selama hidupnya. Jumlah KTP yang dilaporkan pada tahun 2018 meningkat 14 persen dibandingkan tahun 2019 yaitu dari 348.466 kasus menjadi 406.178 kasus. Dari jumlah tersebut, 71 persen adalah kekerasan dalam rumah tangga (KDRT) dan 28 persen adalah kekerasan di komunitas seperti perkosaan, pencabulan, dan kekerasan seksual. Di dalam KDRT, kasus inses adalah bentuk kekerasan seksual yang paling dominan dan anak perempuan paling rentan menjadi korban. Kasus inses sering tidak terungkap dan sulit dilaporkan karena pelakunya adalah orang yang terdekat dengan korban. Perempuan juga semakin rentan mengalami kekerasan pada situasi darurat dan bencana. Selain itu, kekerasan pada pekerja migran perempuan juga masih terjadi mulai dari pemberangkatan, transit, dan pemulangan (Komnas Perempuan, 2019). Jumlah kasus tindak pidana perdagangan orang (TPPO) juga masih tinggi dengan modus yang semakin kompleks. Jumlah korban TPPO pada tahun 2018 mencapai 297 orang di mana 70 persen diantaranya adalah perempuan dan anak perempuan (Bareskrim Polri, 2019). Selanjutnya, perkembangan teknologi juga membuka peluang terjadinya kasus kekerasan berbasis gender online (KBGO) yang sebagian besar korbannya adalah perempuan. Sepanjang 2017, terdapat 65 kasus KBGO dalam berbagai bentuk, antara lain pendekatan untuk memperdaya (cyber grooming), pelecehan online ( cyber harassment), peretasan (hacking), konten ilegal (illegal content), pelanggaran privasi (infringement of privacy), ancaman distribusi foto/video pribadi (malicious distribution), pencemaran nama baik (online defamation), dan rekrutmen daring (online recruitment).",Apa yang dimaksud dengan kekerasan dalam rumah tangga (KDRT) dan apa proporsi kasus KDRT dalam jumlah kasus KtP yang dilaporkan?,"Kekerasan dalam rumah tangga (KDRT) merupakan kekerasan yang terjadi di dalam lingkungan rumah tangga. Dari jumlah kasus KtP yang dilaporkan, sekitar 71 persen adalah kasus KDRT."
"Kekerasan terhadap perempuan (KtP) terus meningkat dengan spektrum yang semakin beragam. Hasil Survei Pengalaman Hidup Perempuan Nasional (SPHPN) tahun 2016 menunjukkan 1 dari 3 perempuan usia 15-64 tahun pernah mengalami kekerasan fisik selama hidupnya. Jumlah KTP yang dilaporkan pada tahun 2018 meningkat 14 persen dibandingkan tahun 2019 yaitu dari 348.466 kasus menjadi 406.178 kasus. Dari jumlah tersebut, 71 persen adalah kekerasan dalam rumah tangga (KDRT) dan 28 persen adalah kekerasan di komunitas seperti perkosaan, pencabulan, dan kekerasan seksual. Di dalam KDRT, kasus inses adalah bentuk kekerasan seksual yang paling dominan dan anak perempuan paling rentan menjadi korban. Kasus inses sering tidak terungkap dan sulit dilaporkan karena pelakunya adalah orang yang terdekat dengan korban. Perempuan juga semakin rentan mengalami kekerasan pada situasi darurat dan bencana. Selain itu, kekerasan pada pekerja migran perempuan juga masih terjadi mulai dari pemberangkatan, transit, dan pemulangan (Komnas Perempuan, 2019). Jumlah kasus tindak pidana perdagangan orang (TPPO) juga masih tinggi dengan modus yang semakin kompleks. Jumlah korban TPPO pada tahun 2018 mencapai 297 orang di mana 70 persen diantaranya adalah perempuan dan anak perempuan (Bareskrim Polri, 2019). Selanjutnya, perkembangan teknologi juga membuka peluang terjadinya kasus kekerasan berbasis gender online (KBGO) yang sebagian besar korbannya adalah perempuan. Sepanjang 2017, terdapat 65 kasus KBGO dalam berbagai bentuk, antara lain pendekatan untuk memperdaya (cyber grooming), pelecehan online ( cyber harassment), peretasan (hacking), konten ilegal (illegal content), pelanggaran privasi (infringement of privacy), ancaman distribusi foto/video pribadi (malicious distribution), pencemaran nama baik (online defamation), dan rekrutmen daring (online recruitment).",Mengapa kasus inses sering tidak terungkap dan sulit dilaporkan?,"Kasus inses sering tidak terungkap dan sulit dilaporkan karena pelakunya adalah orang yang terdekat dengan korban, seperti anggota keluarga."
"Kekerasan terhadap perempuan (KtP) terus meningkat dengan spektrum yang semakin beragam. Hasil Survei Pengalaman Hidup Perempuan Nasional (SPHPN) tahun 2016 menunjukkan 1 dari 3 perempuan usia 15-64 tahun pernah mengalami kekerasan fisik selama hidupnya. Jumlah KTP yang dilaporkan pada tahun 2018 meningkat 14 persen dibandingkan tahun 2019 yaitu dari 348.466 kasus menjadi 406.178 kasus. Dari jumlah tersebut, 71 persen adalah kekerasan dalam rumah tangga (KDRT) dan 28 persen adalah kekerasan di komunitas seperti perkosaan, pencabulan, dan kekerasan seksual. Di dalam KDRT, kasus inses adalah bentuk kekerasan seksual yang paling dominan dan anak perempuan paling rentan menjadi korban. Kasus inses sering tidak terungkap dan sulit dilaporkan karena pelakunya adalah orang yang terdekat dengan korban. Perempuan juga semakin rentan mengalami kekerasan pada situasi darurat dan bencana. Selain itu, kekerasan pada pekerja migran perempuan juga masih terjadi mulai dari pemberangkatan, transit, dan pemulangan (Komnas Perempuan, 2019). Jumlah kasus tindak pidana perdagangan orang (TPPO) juga masih tinggi dengan modus yang semakin kompleks. Jumlah korban TPPO pada tahun 2018 mencapai 297 orang di mana 70 persen diantaranya adalah perempuan dan anak perempuan (Bareskrim Polri, 2019). Selanjutnya, perkembangan teknologi juga membuka peluang terjadinya kasus kekerasan berbasis gender online (KBGO) yang sebagian besar korbannya adalah perempuan. Sepanjang 2017, terdapat 65 kasus KBGO dalam berbagai bentuk, antara lain pendekatan untuk memperdaya (cyber grooming), pelecehan online ( cyber harassment), peretasan (hacking), konten ilegal (illegal content), pelanggaran privasi (infringement of privacy), ancaman distribusi foto/video pribadi (malicious distribution), pencemaran nama baik (online defamation), dan rekrutmen daring (online recruitment).",Bagaimana situasi kekerasan terhadap perempuan pada situasi darurat dan bencana?,Perempuan semakin rentan mengalami kekerasan pada situasi darurat dan bencana karena adanya ketidakstabilan dan terbatasnya akses terhadap perlindungan.
"Kekerasan terhadap perempuan (KtP) terus meningkat dengan spektrum yang semakin beragam. Hasil Survei Pengalaman Hidup Perempuan Nasional (SPHPN) tahun 2016 menunjukkan 1 dari 3 perempuan usia 15-64 tahun pernah mengalami kekerasan fisik selama hidupnya. Jumlah KTP yang dilaporkan pada tahun 2018 meningkat 14 persen dibandingkan tahun 2019 yaitu dari 348.466 kasus menjadi 406.178 kasus. Dari jumlah tersebut, 71 persen adalah kekerasan dalam rumah tangga (KDRT) dan 28 persen adalah kekerasan di komunitas seperti perkosaan, pencabulan, dan kekerasan seksual. Di dalam KDRT, kasus inses adalah bentuk kekerasan seksual yang paling dominan dan anak perempuan paling rentan menjadi korban. Kasus inses sering tidak terungkap dan sulit dilaporkan karena pelakunya adalah orang yang terdekat dengan korban. Perempuan juga semakin rentan mengalami kekerasan pada situasi darurat dan bencana. Selain itu, kekerasan pada pekerja migran perempuan juga masih terjadi mulai dari pemberangkatan, transit, dan pemulangan (Komnas Perempuan, 2019). Jumlah kasus tindak pidana perdagangan orang (TPPO) juga masih tinggi dengan modus yang semakin kompleks. Jumlah korban TPPO pada tahun 2018 mencapai 297 orang di mana 70 persen diantaranya adalah perempuan dan anak perempuan (Bareskrim Polri, 2019). Selanjutnya, perkembangan teknologi juga membuka peluang terjadinya kasus kekerasan berbasis gender online (KBGO) yang sebagian besar korbannya adalah perempuan. Sepanjang 2017, terdapat 65 kasus KBGO dalam berbagai bentuk, antara lain pendekatan untuk memperdaya (cyber grooming), pelecehan online ( cyber harassment), peretasan (hacking), konten ilegal (illegal content), pelanggaran privasi (infringement of privacy), ancaman distribusi foto/video pribadi (malicious distribution), pencemaran nama baik (online defamation), dan rekrutmen daring (online recruitment).",Bagaimana ancaman tindak pidana perdagangan orang (TPPO) terhadap perempuan dan anak pada tahun 2018,"Menurut data Bareskrim Polri, sekitar 70 persen korban tindak pidana perdagangan orang (TPPO) adalah perempuan dan anak perempuan."
"Peran dan partisipasi pemuda dalam pembangunan juga belum optimal. Hanya 6,7 persen pemuda yang pernah memberikan saran/pendapat dalam kegiatan pertemuan dan hanya 6,4 persen terlibat aktif dalam kegiatan organisasi (Susenas, 2018). Sebagian pemuda cenderung memiliki perilaku berisiko yang berakibat pada terjadinya cedera, penyakit, dan kurangnya produktivitas. Sebanyak 26,3 persen pemuda tercatat pernah merokok (Susenas, 2017). Penyalahguna narkoba usia kurang dari 30 tahun masih lebih tinggi dari usia lebih dari 30 tahun, yaitu 3,0 berbanding 2,8 (BNN, 2017). Sebesar 63,8 persen jumlah infeksi HIV baru terjadi pada rentang usia 15–19 tahun dan sekitar 56,5 persen terjadi pada pemuda dengan rentang usia 20–24 tahun (Kemenkes, 2018).",Mengapa peran dan partisipasi pemuda dalam pembangunan pada tahun 2018 masih dianggap belum optimal?,"Hanya 6,7 persen pemuda yang pernah memberikan saran/pendapat dalam kegiatan pertemuan dan hanya 6,4 persen terlibat aktif dalam kegiatan organisasi (Susenas, 2018)."
"Peran dan partisipasi pemuda dalam pembangunan juga belum optimal. Hanya 6,7 persen pemuda yang pernah memberikan saran/pendapat dalam kegiatan pertemuan dan hanya 6,4 persen terlibat aktif dalam kegiatan organisasi (Susenas, 2018). Sebagian pemuda cenderung memiliki perilaku berisiko yang berakibat pada terjadinya cedera, penyakit, dan kurangnya produktivitas. Sebanyak 26,3 persen pemuda tercatat pernah merokok (Susenas, 2017). Penyalahguna narkoba usia kurang dari 30 tahun masih lebih tinggi dari usia lebih dari 30 tahun, yaitu 3,0 berbanding 2,8 (BNN, 2017). Sebesar 63,8 persen jumlah infeksi HIV baru terjadi pada rentang usia 15–19 tahun dan sekitar 56,5 persen terjadi pada pemuda dengan rentang usia 20–24 tahun (Kemenkes, 2018).",Bagaimana kondisi pemuda dengan perilaku berisiko pada tahun 2018,"Sebanyak 26,3 persen pemuda tercatat pernah merokok (Susenas, 2017). Penyalahguna narkoba usia kurang dari 30 tahun masih lebih tinggi dari usia lebih dari 30 tahun, yaitu 3,0 berbanding 2,8 (BNN, 2017). Sebesar 63,8 persen jumlah infeksi HIV baru terjadi pada rentang usia 15–19 tahun dan sekitar 56,5 persen terjadi pada pemuda dengan rentang usia 20–24 tahun (Kemenkes, 2018)."
